video_id,title,channel,category,tags,views,likes,comments,duration_sec,publish_date,engagement_ratio,success_level
vid_3532,Exclusive Gaming tutorial,channel_201,Gaming,reaction|live|official,8351,440,44,1022,2025-05-31,0.05795019157088123,Medium
vid_3533,2025 Education challenge,channel_236,Education,official|tutorial|trailer|review,152173,11113,159,361,2025-03-02,0.07407310052965684,High
vid_3534,Exclusive Howto & Style,channel_210,Howto & Style,tutorial|vlog,60960,3782,530,826,2023-09-07,0.07073374780597431,High
vid_3535,Guide Howto & Style review,channel_374,Howto & Style,vlog|official|live,120103,3682,292,563,2023-01-25,0.0330879904083128,Low
vid_3536,2025 Comedy tutorial,channel_405,Comedy,compilation,151802,11164,1031,709,2025-01-08,0.08033438074346357,High
vid_3537,New Entertainment vlog,channel_90,Entertainment,challenge|live|compilation|official,128168,10099,496,693,2023-02-22,0.08266429479827415,High
vid_3538,Guide Gaming live,channel_144,Gaming,official|challenge,140982,7966,640,1100,2024-04-02,0.06104282076562422,Medium
vid_3539,How To Music challenge,channel_379,Music,tutorial|compilation|challenge,318098,24260,339,746,2024-10-05,0.07733127108227313,High
vid_3540,Exclusive Science & Tech reaction,channel_3,Science & Tech,trailer,117036,7572,1070,768,2024-03-07,0.07383989678477747,High
vid_3541,Best Entertainment compilation,channel_287,Entertainment,official|live|compilation,122643,9624,367,591,2024-12-14,0.08146342258895665,High
vid_3542,Amazing Education compilation,channel_154,Education,vlog|trailer,29931,1536,132,586,2023-11-16,0.05572631297607911,Medium
vid_3543,How To Music trailer,channel_117,Music,tutorial|reaction|review|trailer,270783,11775,2683,499,2025-02-07,0.053393110375797685,Medium
vid_3544,Top Gaming compilation,channel_440,Gaming,trailer,141096,11180,1146,169,2023-04-25,0.08735834213342594,High
vid_3545,Guide Entertainment compilation,channel_337,Entertainment,tutorial,508683,13544,2528,569,2025-06-08,0.031595253634869584,Low
vid_3546,Full Entertainment live,channel_184,Entertainment,live|review|challenge,203831,12670,1571,1016,2024-11-22,0.06986636053220299,High
vid_3547,Best Gaming compilation,channel_94,Gaming,vlog,172454,8206,498,492,2024-01-08,0.050471137398161836,Medium
vid_3548,Exclusive Gaming reaction,channel_271,Gaming,compilation|tutorial|live,97356,6329,577,914,2023-03-24,0.07093480694762574,High
vid_3549,Amazing Music review,channel_388,Music,reaction,587397,32346,2652,463,2023-11-28,0.05958140817639829,Medium
vid_3550,2025 Entertainment tutorial,channel_245,Entertainment,compilation|reaction|vlog,417501,31451,987,190,2024-04-09,0.07769543618952723,High
vid_3551,How To Sports review,channel_473,Sports,live|trailer|reaction|review,242813,15893,1391,714,2023-07-24,0.07118205704778142,High
vid_3552,Best Music review,channel_129,Music,trailer|compilation,622724,43878,4892,795,2025-04-30,0.07831707414990566,High
vid_3553,How To Gaming review,channel_494,Gaming,tutorial|trailer|challenge|reaction,81594,3407,175,583,2023-01-30,0.04389974875911514,Low
vid_3554,Exclusive News trailer,channel_270,News,review|live|official|tutorial,56535,1311,406,409,2024-09-28,0.030370029715579453,Low
vid_3555,Top Science & Tech,channel_218,Science & Tech,review,70089,5458,622,113,2023-09-04,0.08674561278356399,High
vid_3556,Guide Entertainment reaction,channel_433,Entertainment,trailer|review|compilation,181863,6527,306,639,2024-05-20,0.03757203184797431,Low
vid_3557,Amazing Science & Tech compilation,channel_160,Science & Tech,vlog|live|review,13409,464,132,706,2023-05-09,0.044444444444444446,Low
vid_3558,Full Howto & Style review,channel_361,Howto & Style,trailer|live,91085,4947,805,748,2025-02-17,0.06314911182838197,Medium
vid_3559,Exclusive Music reaction,channel_401,Music,tutorial,414883,15301,2637,646,2024-05-29,0.04323618167969842,Low
vid_3560,New Music trailer,channel_480,Music,official|live,85540,6225,839,1076,2024-01-14,0.0825802831390795,High
vid_3561,New Education review,channel_125,Education,official|live|tutorial,67784,3275,588,557,2023-06-29,0.05698900936785425,Medium
vid_3562,Top Comedy trailer,channel_122,Comedy,live|challenge|vlog,60839,3195,70,638,2025-02-24,0.05366535174227482,Medium
vid_3563,How To Music challenge,channel_194,Music,trailer,135988,6571,1113,932,2025-01-05,0.05650457022259153,Medium
vid_3564,New Music official,channel_303,Music,reaction|trailer|tutorial,32757,1319,327,442,2025-05-21,0.05024726784296966,Medium
vid_3565,Top Sports tutorial,channel_332,Sports,compilation|reaction|review|official,93808,3548,291,751,2023-02-09,0.04092357876109968,Low
vid_3566,Guide Sports live,channel_439,Sports,challenge|trailer|compilation|review,154939,5294,680,881,2023-04-20,0.03855686072027882,Low
vid_3567,Guide Music live,channel_209,Music,challenge,1088188,79789,4815,834,2024-09-11,0.07774752363789746,High
vid_3568,Best Entertainment compilation,channel_463,Entertainment,reaction|live|tutorial|official,180086,11666,1687,860,2025-05-12,0.07414749537723433,High
vid_3569,Best Gaming,channel_351,Gaming,vlog,109096,5006,738,165,2024-05-15,0.05265039368635251,Medium
vid_3570,How To Music live,channel_317,Music,vlog,26405,1944,255,536,2023-09-10,0.08327652806180413,High
vid_3571,2025 Gaming trailer,channel_461,Gaming,reaction|challenge|vlog|review,27698,1859,201,584,2023-04-27,0.07437091591754215,High
vid_3572,Guide Comedy live,channel_184,Comedy,challenge|official|reaction|compilation,148660,11677,895,508,2023-10-27,0.08456824587484277,High
vid_3573,Best Music,channel_305,Music,reaction|official|live,121868,6711,604,771,2023-10-08,0.0600234678220056,Medium
vid_3574,Amazing Music live,channel_6,Music,review|reaction,202916,7135,564,544,2024-07-27,0.03794162145113519,Low
vid_3575,Top Gaming official,channel_314,Gaming,compilation|official|trailer,338312,19119,1520,882,2024-08-31,0.061005636791964836,Medium
vid_3576,Unbelievable Music challenge,channel_205,Music,reaction,586378,28482,5799,515,2024-10-26,0.05846218913023829,Medium
vid_3577,Guide Comedy official,channel_140,Comedy,tutorial|review,232025,5341,1596,361,2024-12-02,0.029897511485781767,Low
vid_3578,New Sports compilation,channel_348,Sports,vlog,16107,867,38,1257,2024-12-29,0.056183262974919296,Medium
vid_3579,Exclusive Sports review,channel_123,Sports,official,43181,1228,308,480,2023-03-19,0.03557037654578297,Low
vid_3580,How To Howto & Style vlog,channel_426,Howto & Style,live|trailer|official|vlog,88166,5312,600,519,2023-04-13,0.06705456690144838,High
vid_3581,Amazing Music review,channel_144,Music,vlog,159181,12084,1058,623,2023-11-14,0.08255958588282594,High
vid_3582,Top Entertainment trailer,channel_2,Entertainment,compilation|reaction,202301,12665,304,657,2023-06-27,0.06410712696859151,Medium
vid_3583,Best Entertainment reaction,channel_282,Entertainment,vlog|trailer|compilation|review,407670,27196,3233,793,2024-02-25,0.07464107086351494,High
vid_3584,Top Music official,channel_431,Music,challenge,263085,16142,1063,695,2023-09-09,0.065396866423907,High
vid_3585,Full Sports official,channel_308,Sports,challenge|review|reaction,134900,5336,918,573,2023-07-08,0.04635992320294142,Medium
vid_3586,How To Entertainment compilation,channel_12,Entertainment,tutorial,263964,20809,2175,395,2024-12-16,0.08707214971681852,High
vid_3587,Full Sports official,channel_400,Sports,challenge,77545,3062,438,883,2023-04-27,0.04513450081242101,Low
vid_3588,2025 Gaming vlog,channel_138,Gaming,vlog,26263,1651,157,892,2025-05-08,0.06883947608894304,High
vid_3589,Top Education live,channel_54,Education,official|compilation|vlog|review,164228,8221,1057,497,2025-03-10,0.056494285418531444,Medium
vid_3590,New Education,channel_42,Education,compilation|tutorial|live,16090,845,79,409,2024-03-06,0.05742340438754583,Medium
vid_3591,Unbelievable Education,channel_73,Education,compilation|review|challenge,159306,9786,225,295,2023-04-28,0.06284092977709706,Medium
vid_3592,Full Education review,channel_233,Education,reaction,16220,418,50,73,2024-03-25,0.028851488810800813,Low
vid_3593,Exclusive Gaming trailer,channel_351,Gaming,live|review|trailer|tutorial,82712,1754,618,666,2023-12-29,0.028677475124829228,Low
vid_3594,Unbelievable Gaming review,channel_69,Gaming,vlog|reaction|official|live,257233,19397,1644,509,2024-01-08,0.08179711857685998,High
vid_3595,Top Gaming trailer,channel_235,Gaming,tutorial|official|trailer|compilation,173197,13396,1077,415,2023-05-24,0.08356332059261655,High
vid_3596,Unbelievable Music tutorial,channel_336,Music,tutorial,29195,1252,222,979,2023-11-01,0.05048636799561584,Medium
vid_3597,How To Comedy review,channel_454,Comedy,review|reaction|compilation|trailer,103944,7004,264,792,2023-01-01,0.06992159315022367,High
vid_3598,Best Music trailer,channel_349,Music,review|trailer|compilation|live,339181,10376,2277,159,2023-06-28,0.03730445601476493,Low
vid_3599,How To Education compilation,channel_53,Education,vlog|reaction|official,122595,8396,634,398,2024-09-07,0.07365656302000065,High
vid_3600,Top Gaming review,channel_273,Gaming,tutorial|challenge|official|live,167652,13339,1107,276,2024-02-02,0.08616606920245984,High
vid_3601,Unbelievable Music,channel_276,Music,official|reaction|challenge|tutorial,56420,3880,485,420,2024-07-26,0.0773648109746371,High
vid_3602,Amazing Comedy official,channel_119,Comedy,vlog|reaction|challenge,29296,1001,268,249,2024-11-30,0.04331501518926852,Low
vid_3603,Unbelievable Education reaction,channel_329,Education,trailer|compilation,190804,8572,1274,610,2024-08-13,0.05160242132019601,Medium
vid_3604,Guide Science & Tech live,channel_383,Science & Tech,live,12928,750,81,263,2024-05-09,0.06427411246036042,Medium
vid_3605,Guide Science & Tech compilation,channel_197,Science & Tech,tutorial|trailer,18712,788,88,461,2023-02-14,0.046812376422807674,Medium
vid_3606,How To Howto & Style review,channel_26,Howto & Style,trailer,94483,2094,301,666,2024-07-10,0.02534820710384827,Low
vid_3607,How To Gaming vlog,channel_66,Gaming,challenge|trailer|tutorial,121006,5539,914,179,2023-07-17,0.0533274934507921,Medium
vid_3608,Full Entertainment trailer,channel_275,Entertainment,official|challenge|live|compilation,285380,20841,2624,163,2024-04-03,0.08222341361197837,High
vid_3609,New News vlog,channel_374,News,tutorial|challenge|vlog|review,67806,2159,71,687,2023-02-28,0.0328874599967555,Low
vid_3610,Best Music live,channel_477,Music,trailer|vlog|live|tutorial,378498,11815,2548,646,2025-05-24,0.037947260098441474,Low
vid_3611,2025 Gaming review,channel_172,Gaming,vlog,138947,8171,1352,634,2024-09-26,0.06853643089501109,High
vid_3612,Unbelievable News official,channel_53,News,challenge,1485,78,6,204,2023-08-05,0.05652759084791386,Medium
vid_3613,Unbelievable Education compilation,channel_351,Education,trailer|review,116348,4735,663,853,2023-07-24,0.04639489810827768,Medium
vid_3614,Full Comedy,channel_87,Comedy,compilation|challenge|review,16076,398,125,651,2023-07-02,0.032530944828015176,Low
vid_3615,Best Sports review,channel_386,Sports,tutorial|review|trailer|reaction,142464,3345,890,603,2024-07-28,0.029726599515670516,Low
vid_3616,Top News,channel_46,News,review,142848,5952,477,470,2024-06-27,0.04500556531722308,Low
vid_3617,Best Science & Tech official,channel_86,Science & Tech,official|challenge,36061,757,162,898,2023-03-20,0.025483888858077754,Low
vid_3618,Top Gaming compilation,channel_253,Gaming,trailer|review,128,5,0,835,2023-08-16,0.03875968992248062,Low
vid_3619,Unbelievable Comedy reaction,channel_354,Comedy,reaction,196573,8806,940,752,2023-03-20,0.04957929329412842,Medium
vid_3620,2025 Gaming vlog,channel_441,Gaming,official|vlog|live,113826,5891,1085,236,2024-12-06,0.061285986628831474,Medium
vid_3621,Full Education reaction,channel_29,Education,compilation|tutorial,79261,4089,447,387,2024-01-16,0.05722792763240897,Medium
vid_3622,Top News vlog,channel_171,News,review|reaction|compilation,62170,1395,438,705,2024-09-04,0.029483199562496985,Low
vid_3623,How To Howto & Style trailer,channel_281,Howto & Style,tutorial|reaction|vlog|compilation,20060,1143,51,274,2023-06-07,0.05951846867055481,Medium
vid_3624,Best Entertainment compilation,channel_165,Entertainment,tutorial|trailer|review|vlog,116852,5556,1141,30,2024-12-18,0.05731132277305675,Medium
vid_3625,Best Sports vlog,channel_166,Sports,challenge|review|trailer,228507,10471,1161,711,2023-04-19,0.05090412589493584,Medium
vid_3626,Unbelievable Comedy reaction,channel_94,Comedy,trailer,38197,1901,347,412,2024-12-13,0.058851248756479395,Medium
vid_3627,Guide News,channel_120,News,compilation|tutorial|official,152556,9533,1221,202,2025-04-24,0.07049168507508669,High
vid_3628,New Music vlog,channel_396,Music,reaction|trailer|live,184376,14385,1198,996,2024-02-03,0.0845170493065838,High
vid_3629,Top Music,channel_27,Music,challenge,92424,5563,306,982,2024-09-04,0.06350013524479307,Medium
vid_3630,Guide Gaming compilation,channel_339,Gaming,review,198778,10194,1421,307,2024-12-13,0.058431725685308814,Medium
vid_3631,Exclusive Education,channel_186,Education,live|tutorial|compilation|official,106617,4972,679,141,2024-07-29,0.05300230730270686,Medium
vid_3632,How To Science & Tech,channel_313,Science & Tech,challenge,90995,6220,303,301,2024-05-10,0.07168446964701745,High
vid_3633,2025 Education reaction,channel_457,Education,review,127542,7873,935,218,2024-02-15,0.06905906243384584,High
vid_3634,Top News reaction,channel_35,News,reaction|review|vlog|official,19970,872,65,1079,2024-05-04,0.04691803114516048,Medium
vid_3635,Top Sports challenge,channel_62,Sports,official|live|challenge,152152,3893,1436,343,2023-05-16,0.03502395614940225,Low
vid_3636,New Education live,channel_331,Education,vlog,84773,6307,396,672,2025-06-19,0.07906905419114352,High
vid_3637,Amazing Comedy reaction,channel_370,Comedy,reaction|live|compilation|trailer,73558,1566,593,669,2024-03-20,0.02935058932285648,Low
vid_3638,Best Music official,channel_462,Music,tutorial,575153,19985,4063,837,2023-10-25,0.04181141050918537,Low
vid_3639,New Music vlog,channel_152,Music,official|live,425950,14256,688,336,2024-12-10,0.03508384767261962,Low
vid_3640,Amazing Music compilation,channel_414,Music,challenge|review|live,7539,480,23,578,2024-12-19,0.06671087533156499,High
vid_3641,Exclusive Howto & Style trailer,channel_47,Howto & Style,trailer|compilation|reaction|live,99097,3676,436,30,2023-01-09,0.04149427839108761,Low
vid_3642,Best Education tutorial,channel_295,Education,challenge|compilation|trailer,44092,1099,174,736,2024-09-27,0.028870795817930284,Low
vid_3643,Top News trailer,channel_362,News,official|compilation|live|challenge,163211,6911,1323,30,2023-05-18,0.05044972183417886,Medium
vid_3644,Guide Music trailer,channel_167,Music,vlog,281253,12075,1920,441,2025-04-24,0.049759292312287116,Medium
vid_3645,Best Entertainment trailer,channel_441,Entertainment,reaction,201877,15991,751,758,2023-11-22,0.08293127532470106,High
vid_3646,How To Gaming tutorial,channel_316,Gaming,official|live,34656,894,169,324,2023-09-05,0.030672014311683066,Low
vid_3647,Unbelievable Gaming review,channel_365,Gaming,live|vlog|tutorial|challenge,41703,1574,374,495,2023-08-28,0.04671014770765394,Medium
vid_3648,Guide Music trailer,channel_197,Music,trailer|vlog|compilation,558822,31697,2707,300,2025-04-22,0.06156511095642091,Medium
vid_3649,Guide News reaction,channel_387,News,reaction,37890,2103,157,206,2025-03-13,0.059644770525982424,Medium
vid_3650,How To Comedy tutorial,channel_65,Comedy,official|review|reaction,65426,4762,324,523,2024-11-20,0.07773549146376878,High
vid_3651,New Entertainment reaction,channel_382,Entertainment,reaction|vlog|review|live,171275,12392,1014,1303,2024-11-21,0.07827132814871902,High
vid_3652,Top News reaction,channel_310,News,reaction|challenge|live,131535,8310,263,589,2023-04-15,0.06517607347038074,High
vid_3653,Unbelievable Science & Tech vlog,channel_378,Science & Tech,tutorial|official|vlog|reaction,70403,4938,415,428,2025-03-05,0.0760326117834214,High
vid_3654,How To Comedy tutorial,channel_416,Comedy,reaction|live|vlog,239036,11078,1702,856,2024-09-27,0.05346452641222907,Medium
vid_3655,2025 Science & Tech compilation,channel_284,Science & Tech,challenge,78075,3043,191,1001,2023-10-03,0.04142117936369691,Low
vid_3656,Guide Music official,channel_421,Music,live|compilation|tutorial,717097,41607,3186,307,2023-10-06,0.06246426569311307,Medium
vid_3657,Amazing Howto & Style challenge,channel_472,Howto & Style,review|vlog,117444,2534,593,729,2023-10-18,0.026625228830516413,Low
vid_3658,Best Music,channel_166,Music,review|compilation|official|live,367667,21724,2077,1073,2024-04-13,0.06473503269253783,High
vid_3659,Top Entertainment vlog,channel_282,Entertainment,official,56329,1666,250,594,2025-02-19,0.03401384697319368,Low
vid_3660,New Education compilation,channel_302,Education,vlog|challenge,61427,3586,356,725,2023-08-06,0.06417268997851143,Medium
vid_3661,Unbelievable Science & Tech,channel_146,Science & Tech,vlog|review|reaction|challenge,68578,1372,539,945,2024-08-26,0.027865673165254668,Low
vid_3662,Full News tutorial,channel_297,News,review,84230,6247,772,1103,2024-12-18,0.08333036530493523,High
vid_3663,Unbelievable Entertainment official,channel_359,Entertainment,trailer,583751,46578,2153,759,2025-05-16,0.08347894311282873,High
vid_3664,Best Music trailer,channel_226,Music,reaction,61761,4554,475,435,2025-03-28,0.08142547197305787,High
vid_3665,Best News challenge,channel_408,News,review|challenge|vlog,124699,2854,691,738,2024-01-03,0.02842822774659182,Low
vid_3666,Amazing Gaming compilation,channel_373,Gaming,trailer|review|official,158509,9510,1325,1156,2024-12-03,0.06835530881332408,High
vid_3667,New Entertainment tutorial,channel_252,Entertainment,reaction|tutorial,364730,10859,1253,488,2024-12-11,0.033208035511102706,Low
vid_3668,Guide Music compilation,channel_495,Music,vlog|compilation|official|live,269931,11551,2226,473,2023-11-28,0.05103878013721974,Medium
vid_3669,Unbelievable Sports compilation,channel_9,Sports,reaction|challenge|live|review,39360,2327,58,1182,2023-02-16,0.06059297273951373,Medium
vid_3670,How To Entertainment tutorial,channel_365,Entertainment,trailer|challenge|review|compilation,272211,15919,2168,258,2024-07-03,0.06644453587644923,High
vid_3671,Full Education compilation,channel_461,Education,tutorial,157269,9599,1520,396,2023-02-04,0.07070006994340942,High
vid_3672,Top Comedy official,channel_170,Comedy,challenge|review|compilation,108999,6115,1088,163,2023-06-26,0.06608256880733945,High
vid_3673,Exclusive Sports tutorial,channel_448,Sports,review,119753,4882,686,172,2025-02-17,0.04649531539656295,Medium
vid_3674,Guide Sports tutorial,channel_265,Sports,review|official,52939,1636,207,845,2024-11-18,0.034812995844352095,Low
vid_3675,2025 Gaming vlog,channel_166,Gaming,official|trailer,242001,10983,2209,698,2023-01-23,0.05451194618226295,Medium
vid_3676,Full Comedy live,channel_436,Comedy,compilation|trailer|review|tutorial,282933,14007,2150,418,2024-10-26,0.0571051906098242,Medium
vid_3677,Exclusive Music tutorial,channel_389,Music,live|challenge|reaction,97082,2789,626,744,2023-12-25,0.035176086441498514,Low
vid_3678,Amazing News challenge,channel_389,News,review|compilation,20977,917,118,592,2024-02-29,0.049337401086852896,Medium
vid_3679,Unbelievable Entertainment reaction,channel_485,Entertainment,tutorial|vlog,368499,21706,1330,451,2024-11-27,0.06251289009497965,Medium
vid_3680,New Music,channel_322,Music,vlog|review|compilation|challenge,294331,14687,2881,964,2025-01-05,0.05968769960452822,Medium
vid_3681,Best Music vlog,channel_54,Music,reaction|vlog,263344,7488,1035,744,2024-01-15,0.03236438891947825,Low
vid_3682,Full Gaming trailer,channel_216,Gaming,challenge,178551,12905,1000,556,2023-08-14,0.07787647296025807,High
vid_3683,New Comedy challenge,channel_454,Comedy,compilation|challenge|reaction,81800,2693,100,604,2024-03-14,0.03414383687240987,Low
vid_3684,Unbelievable Entertainment live,channel_212,Entertainment,review|challenge,104056,7506,706,729,2024-07-05,0.07891828517062764,High
vid_3685,Guide Music vlog,channel_22,Music,challenge|tutorial|review|reaction,161009,9283,1466,462,2025-03-02,0.06675982858207564,High
vid_3686,New Comedy tutorial,channel_314,Comedy,tutorial|compilation,24752,1367,93,991,2023-05-22,0.05898274956570921,Medium
vid_3687,Full Education reaction,channel_435,Education,tutorial|official|review|trailer,851,48,3,1165,2024-05-02,0.05985915492957746,Medium
vid_3688,Full Gaming vlog,channel_215,Gaming,official|tutorial|review,112163,8505,744,490,2023-06-03,0.08245961270996041,High
vid_3689,Unbelievable Entertainment challenge,channel_444,Entertainment,compilation|trailer|live|tutorial,55295,2091,342,355,2024-03-31,0.043999565972222224,Low
vid_3690,Best Music trailer,channel_153,Music,challenge|reaction|compilation,159785,10074,614,1512,2025-03-06,0.06688946465898139,High
vid_3691,Amazing Music,channel_319,Music,official,159371,10671,1111,752,2024-08-07,0.07392766608940089,High
vid_3692,Unbelievable Comedy official,channel_379,Comedy,review|compilation|challenge,75581,4536,129,1196,2024-06-02,0.06172104469318092,Medium
vid_3693,New Entertainment tutorial,channel_382,Entertainment,reaction|compilation|challenge,239244,15398,403,263,2024-11-03,0.0660452674037075,High
vid_3694,How To Gaming compilation,channel_126,Gaming,live|review,78516,5063,310,1332,2024-03-16,0.0684310404116306,High
vid_3695,Amazing Science & Tech official,channel_324,Science & Tech,challenge|official|review,84258,6516,787,595,2024-08-07,0.08667323371984002,High
vid_3696,Top Sports official,channel_36,Sports,compilation|review|official,33861,1281,168,369,2023-03-22,0.0427913295139094,Low
vid_3697,Exclusive Education,channel_392,Education,compilation|trailer|official|tutorial,13805,790,108,155,2023-04-15,0.06504418368825149,High
vid_3698,Top Sports vlog,channel_163,Sports,tutorial|review|reaction|official,179165,3929,256,776,2023-11-16,0.023358226449214696,Low
vid_3699,Unbelievable Sports challenge,channel_241,Sports,vlog,124693,6819,183,1038,2024-10-20,0.056153463679086406,Medium
vid_3700,Full Comedy vlog,channel_210,Comedy,tutorial,143788,10288,1330,203,2025-01-07,0.08079894845920063,High
vid_3701,Unbelievable Gaming review,channel_299,Gaming,vlog|live|compilation|tutorial,417272,29201,2436,608,2023-01-17,0.07581846896396364,High
vid_3702,2025 Sports live,channel_365,Sports,compilation|vlog|official|tutorial,190516,12840,1749,611,2024-10-19,0.07657584362550324,High
vid_3703,Top Education live,channel_142,Education,official|live,77287,5452,154,148,2024-08-11,0.07253389918227927,High
vid_3704,New Sports review,channel_255,Sports,compilation,61031,4179,397,755,2023-10-12,0.07497706121378948,High
vid_3705,Guide Comedy reaction,channel_349,Comedy,live|vlog|official|challenge,81323,4953,545,183,2023-02-26,0.0676061187349368,High
vid_3706,Exclusive Music trailer,channel_111,Music,review|official|live|reaction,515578,26374,2862,550,2023-11-11,0.05670518000151286,Medium
vid_3707,Exclusive Gaming reaction,channel_125,Gaming,tutorial,131054,8939,385,206,2024-04-09,0.07114570218610507,High
vid_3708,How To Sports compilation,channel_257,Sports,challenge|tutorial|review,31222,2047,189,650,2023-11-06,0.07161387438747077,High
vid_3709,2025 Comedy reaction,channel_2,Comedy,tutorial|trailer|official,184334,9761,822,859,2025-02-03,0.05741177747036645,Medium
vid_3710,Exclusive Howto & Style reaction,channel_86,Howto & Style,reaction|compilation|official|tutorial,93864,4223,359,676,2025-02-04,0.0488147871943749,Medium
vid_3711,Unbelievable Sports review,channel_387,Sports,challenge|vlog|live,7319,178,40,30,2023-04-08,0.029781420765027322,Low
vid_3712,2025 Music reaction,channel_497,Music,vlog,930073,38848,6062,549,2024-11-21,0.0482864804305894,Medium
vid_3713,Exclusive Entertainment compilation,channel_73,Entertainment,reaction|tutorial|vlog,115185,9002,846,629,2025-03-01,0.0854965013109232,High
vid_3714,2025 Music trailer,channel_418,Music,vlog|compilation,82043,2346,205,473,2024-10-15,0.0310930720101409,Low
vid_3715,Exclusive Entertainment challenge,channel_61,Entertainment,compilation|official|review,496818,34621,4036,713,2024-08-14,0.07780902099154823,High
vid_3716,How To News trailer,channel_362,News,compilation|vlog|review|tutorial,119208,7557,195,575,2025-05-09,0.0650286471659019,High
vid_3717,Unbelievable Howto & Style trailer,channel_444,Howto & Style,compilation|live|trailer|tutorial,115526,8589,503,937,2023-07-30,0.07870021726522804,High
vid_3718,Top Science & Tech,channel_50,Science & Tech,vlog|trailer|tutorial,42216,1685,65,610,2025-01-03,0.0414524954402255,Low
vid_3719,Top Comedy official,channel_375,Comedy,tutorial,186575,6042,1072,627,2025-06-05,0.038129234199468315,Low
vid_3720,Guide Gaming live,channel_133,Gaming,tutorial|live,90312,4575,154,527,2023-04-16,0.05236233986247827,Medium
vid_3721,Guide Sports compilation,channel_449,Sports,reaction|official|review|tutorial,72231,1907,429,623,2025-01-23,0.03234023701406579,Low
vid_3722,Exclusive Howto & Style trailer,channel_89,Howto & Style,live|challenge|trailer,40862,2222,349,623,2023-10-30,0.0629175537772557,Medium
vid_3723,Unbelievable Entertainment tutorial,channel_45,Entertainment,reaction,94090,5226,663,719,2023-09-13,0.06258834532527022,Medium
vid_3724,2025 Entertainment compilation,channel_452,Entertainment,official|trailer,287604,16682,2044,817,2023-11-25,0.06511013369030441,High
vid_3725,New Music official,channel_98,Music,official|challenge|reaction,436022,17294,1911,920,2024-06-29,0.044045841618446734,Low
vid_3726,Amazing Entertainment trailer,channel_365,Entertainment,compilation|tutorial|vlog|live,225135,14042,2239,620,2023-11-24,0.07231628882097932,High
vid_3727,Top Gaming review,channel_380,Gaming,compilation|tutorial|official,67784,3169,258,847,2025-03-12,0.05055690787047282,Medium
vid_3728,Guide News live,channel_499,News,live,48962,2091,328,109,2024-02-21,0.04940465249269857,Medium
vid_3729,New Science & Tech,channel_440,Science & Tech,live|official|reaction,26466,868,185,872,2023-11-11,0.03978539313106888,Low
vid_3730,Best Sports,channel_479,Sports,review,170059,3563,1475,686,2023-04-18,0.029624838292367398,Low
vid_3731,Unbelievable Howto & Style review,channel_384,Howto & Style,official,171985,4382,841,721,2023-03-02,0.03036875094484435,Low
vid_3732,How To Howto & Style vlog,channel_455,Howto & Style,tutorial|live,24276,1219,201,352,2025-03-30,0.05849157638917494,Medium
vid_3733,How To Sports vlog,channel_208,Sports,vlog|live|trailer|compilation,159741,8364,774,1054,2023-03-27,0.057204742647519125,Medium
vid_3734,Unbelievable Education compilation,channel_256,Education,review|vlog,73102,2575,224,730,2023-05-30,0.038288442334787905,Low
vid_3735,Full Entertainment tutorial,channel_100,Entertainment,official,278215,5692,2356,1315,2023-01-12,0.028927164505276475,Low
vid_3736,2025 Music live,channel_118,Music,live|vlog|tutorial|compilation,540795,13047,2302,979,2024-04-11,0.028382236555004103,Low
vid_3737,How To Entertainment live,channel_104,Entertainment,official,75071,3524,315,453,2024-10-22,0.05113757459505541,Medium
vid_3738,Exclusive Education tutorial,channel_468,Education,challenge|live|vlog,38620,2852,51,547,2025-04-04,0.07516636027031925,High
vid_3739,How To Entertainment trailer,channel_238,Entertainment,trailer|tutorial|live,221080,16912,618,708,2023-07-10,0.07929220511939063,High
vid_3740,2025 Howto & Style official,channel_416,Howto & Style,live,59283,2788,236,425,2024-10-08,0.05100870386613589,Medium
vid_3741,Unbelievable Science & Tech official,channel_205,Science & Tech,tutorial,11101,711,83,739,2024-07-19,0.0715186452891371,High
vid_3742,New Entertainment live,channel_406,Entertainment,review,321112,9639,1093,559,2025-03-12,0.03342125669156963,Low
vid_3743,New Music challenge,channel_154,Music,review|compilation|official|challenge,61799,1843,84,897,2024-08-16,0.031181229773462785,Low
vid_3744,Exclusive Entertainment trailer,channel_446,Entertainment,review|vlog|compilation,172046,5992,573,226,2023-09-23,0.038158177707254416,Low
vid_3745,2025 Music review,channel_49,Music,review|live|trailer,310325,19784,410,920,2024-06-11,0.065073503348092,High
vid_3746,Exclusive News vlog,channel_272,News,review|compilation|reaction|challenge,57728,1800,120,30,2024-09-20,0.03325884737307073,Low
vid_3747,Top Education trailer,channel_122,Education,official|review|compilation|trailer,57404,4448,100,411,2023-05-22,0.07922654821008623,High
vid_3748,Best Comedy trailer,channel_12,Comedy,vlog|review,105655,8314,553,619,2023-01-10,0.08392329825092754,High
vid_3749,New Howto & Style,channel_247,Howto & Style,trailer|official|vlog|tutorial,39368,2888,362,454,2023-01-18,0.08255226193197694,High
vid_3750,Exclusive Music tutorial,channel_63,Music,reaction|live|compilation,631229,40648,4391,767,2024-08-06,0.07135117152226605,High
vid_3751,Best Music,channel_38,Music,challenge|official|live,426226,22180,1335,878,2023-08-27,0.055170132347317276,Medium
vid_3752,Top Music vlog,channel_66,Music,trailer|review|reaction,256147,9653,2104,1103,2023-08-09,0.04589924574855162,Medium
